Timestamp,DiffuseIR,DirectIR,WindSpeed,Temperature
2022-02-01T06:11:59Z,NA,NA,NA,NA
2022-02-01T06:12:02Z,NA,NA,NA,NA
2022-02-01T06:12:13Z,NA,NA,NA,NA
2022-02-01T06:12:25Z,NA,NA,NA,NA
2022-02-01T06:12:37Z,NA,NA,NA,NA
2022-02-01T06:12:48Z,NA,NA,NA,NA
2022-02-01T06:13:00Z,NA,NA,NA,NA
2022-02-01T06:13:12Z,NA,NA,NA,NA
2022-02-01T06:13:23Z,NA,NA,NA,NA
2022-02-01T06:13:35Z,NA,NA,NA,NA
2022-02-01T06:13:47Z,NA,NA,NA,NA
2022-02-01T06:13:58Z,NA,NA,NA,NA
2022-02-01T06:14:10Z,NA,NA,NA,NA
2022-02-01T06:14:21Z,NA,NA,NA,NA
2022-02-01T06:14:33Z,NA,NA,NA,NA
2022-02-01T06:14:45Z,NA,NA,NA,NA
2022-02-01T06:14:57Z,NA,NA,NA,NA
2022-02-01T06:15:08Z,NA,NA,NA,NA
2022-02-01T06:15:20Z,NA,NA,NA,NA
2022-02-01T06:15:31Z,NA,NA,NA,NA
2022-02-01T06:15:43Z,NA,NA,NA,NA
2022-02-01T06:15:55Z,NA,NA,NA,NA
2022-02-01T06:16:06Z,NA,NA,NA,NA
2022-02-01T06:16:18Z,NA,NA,NA,NA
2022-02-01T06:16:30Z,NA,NA,NA,NA
2022-02-01T06:16:33Z,NA,NA,NA,NA
2022-02-01T06:16:45Z,NA,NA,NA,NA
2022-02-01T06:16:56Z,NA,NA,NA,NA
2022-02-01T06:17:08Z,NA,NA,NA,NA
2022-02-01T06:17:20Z,NA,NA,NA,NA
2022-02-01T06:17:31Z,NA,NA,NA,NA
2022-02-01T06:17:43Z,NA,NA,NA,NA
2022-02-01T06:17:55Z,NA,NA,NA,NA
2022-02-01T06:18:06Z,NA,NA,NA,NA
2022-02-01T06:18:18Z,NA,NA,NA,NA
2022-02-01T06:18:30Z,NA,NA,NA,NA
2022-02-01T06:18:41Z,NA,NA,NA,NA
2022-02-01T06:18:53Z,NA,NA,NA,NA
2022-02-01T06:19:04Z,NA,NA,NA,NA
2022-02-01T06:19:16Z,NA,NA,NA,NA
2022-02-01T06:19:28Z,NA,NA,NA,NA
2022-02-01T06:19:39Z,NA,NA,NA,NA
2022-02-01T06:19:51Z,NA,NA,NA,NA
2022-02-01T06:20:03Z,NA,NA,NA,NA
2022-02-01T06:20:14Z,NA,NA,NA,NA
2022-02-01T06:20:26Z,NA,NA,NA,NA
2022-02-01T06:20:38Z,NA,NA,NA,NA
2022-02-01T06:20:49Z,NA,NA,NA,NA
2022-02-01T06:21:01Z,NA,NA,NA,NA
2022-02-01T06:21:13Z,NA,NA,NA,NA
2022-02-01T06:21:16Z,NA,NA,NA,NA
2022-02-01T06:21:28Z,NA,NA,NA,NA
2022-02-01T06:21:39Z,NA,NA,NA,NA
2022-02-01T06:21:51Z,NA,NA,NA,NA
2022-02-01T06:22:02Z,NA,NA,NA,NA
2022-02-01T06:22:14Z,NA,NA,NA,NA
2022-02-01T06:22:26Z,NA,NA,NA,NA
2022-02-01T06:22:38Z,NA,NA,NA,NA
2022-02-01T06:22:49Z,NA,NA,NA,NA
2022-02-01T06:23:01Z,NA,NA,NA,NA
2022-02-01T06:23:12Z,NA,NA,NA,NA
2022-02-01T06:23:24Z,NA,NA,NA,NA
2022-02-01T06:23:36Z,NA,NA,NA,NA
2022-02-01T06:23:47Z,NA,NA,NA,NA
2022-02-01T06:23:59Z,NA,NA,NA,NA
2022-02-01T06:24:11Z,NA,NA,NA,NA
2022-02-01T06:24:22Z,NA,NA,NA,NA
2022-02-01T06:24:34Z,NA,NA,NA,NA
2022-02-01T06:24:46Z,NA,NA,NA,NA
2022-02-01T06:24:57Z,NA,NA,NA,NA
2022-02-01T06:25:09Z,NA,NA,NA,NA
2022-02-01T06:25:21Z,NA,NA,NA,NA
2022-02-01T06:25:32Z,NA,NA,NA,NA
2022-02-01T06:25:44Z,NA,NA,NA,NA
2022-02-01T06:25:56Z,NA,NA,NA,NA
2022-02-01T06:25:59Z,NA,NA,NA,NA
2022-02-01T06:26:10Z,NA,NA,NA,NA
2022-02-01T06:26:22Z,NA,NA,NA,NA
2022-02-01T06:26:34Z,NA,NA,NA,NA
2022-02-01T06:26:45Z,NA,NA,NA,NA
2022-02-01T06:26:57Z,NA,NA,NA,NA
2022-02-01T06:27:09Z,NA,NA,NA,NA
2022-02-01T06:27:20Z,NA,NA,NA,NA
2022-02-01T06:27:32Z,NA,NA,NA,NA
2022-02-01T06:27:44Z,NA,NA,NA,NA
2022-02-01T06:27:55Z,NA,NA,NA,NA
2022-02-01T06:28:07Z,NA,NA,NA,NA
2022-02-01T06:28:19Z,NA,NA,NA,NA
2022-02-01T06:28:30Z,NA,NA,NA,NA
2022-02-01T06:28:42Z,NA,NA,NA,NA
2022-02-01T06:28:54Z,NA,NA,NA,NA
2022-02-01T06:29:05Z,NA,NA,NA,NA
2022-02-01T06:29:17Z,NA,NA,NA,NA
2022-02-01T06:29:29Z,NA,NA,NA,NA
2022-02-01T06:29:40Z,NA,NA,NA,NA
2022-02-01T06:29:52Z,NA,NA,NA,NA
2022-02-01T06:30:04Z,NA,NA,NA,NA
2022-02-01T06:30:15Z,NA,NA,NA,NA
2022-02-01T06:30:27Z,NA,NA,NA,NA
2022-02-01T06:30:39Z,NA,NA,NA,NA
2022-02-01T06:30:42Z,NA,NA,NA,NA
2022-02-01T06:30:53Z,NA,NA,NA,NA
2022-02-01T06:31:05Z,NA,NA,NA,NA
2022-02-01T06:31:17Z,NA,NA,NA,NA
2022-02-01T06:31:28Z,NA,NA,NA,NA
2022-02-01T06:31:40Z,NA,NA,NA,NA
2022-02-01T06:31:52Z,NA,NA,NA,NA
2022-02-01T06:32:03Z,NA,NA,NA,NA
2022-02-01T06:32:15Z,NA,NA,NA,NA
2022-02-01T06:32:27Z,NA,NA,NA,NA
2022-02-01T06:32:38Z,NA,NA,NA,NA
2022-02-01T06:32:50Z,NA,NA,NA,NA
2022-02-01T06:33:02Z,NA,NA,NA,NA
2022-02-01T06:33:13Z,NA,NA,NA,NA
2022-02-01T06:33:25Z,NA,NA,NA,NA
2022-02-01T06:33:37Z,NA,NA,NA,NA
2022-02-01T06:33:48Z,NA,NA,NA,NA
2022-02-01T06:34:00Z,NA,NA,NA,NA
2022-02-01T06:34:12Z,NA,NA,NA,NA
2022-02-01T06:34:23Z,NA,NA,NA,NA
2022-02-01T06:34:35Z,NA,NA,NA,NA
2022-02-01T06:34:47Z,NA,NA,NA,NA
2022-02-01T06:34:58Z,NA,NA,NA,NA
2022-02-01T06:35:10Z,NA,NA,NA,NA
2022-02-01T06:35:13Z,NA,NA,NA,NA
2022-02-01T06:35:25Z,NA,NA,NA,NA
2022-02-01T06:35:36Z,NA,NA,NA,NA
2022-02-01T06:35:48Z,NA,NA,NA,NA
2022-02-01T06:36:00Z,NA,NA,NA,NA
2022-02-01T06:36:11Z,NA,NA,NA,NA
2022-02-01T06:36:23Z,NA,NA,NA,NA
2022-02-01T06:36:35Z,NA,NA,NA,NA
2022-02-01T06:36:46Z,NA,NA,NA,NA
2022-02-01T06:36:58Z,NA,NA,NA,NA
2022-02-01T06:37:10Z,NA,NA,NA,NA
2022-02-01T06:37:21Z,NA,NA,NA,NA
2022-02-01T06:37:33Z,NA,NA,NA,NA
2022-02-01T06:37:45Z,NA,NA,NA,NA
2022-02-01T06:37:56Z,NA,NA,NA,NA
2022-02-01T06:38:08Z,NA,NA,NA,NA
2022-02-01T06:38:20Z,NA,NA,NA,NA
